filename,image,x1,x2,x3,x4
00e4a02f-2_4_jpg.rf.680e9557de19736298fc65a513d36db6.txt,"[[[79 90 96]
  [78 89 95]
  [77 88 94]
  ...
  [16 18 17]
  [16 18 17]
  [16 18 17]]

 [[79 90 96]
  [79 90 96]
  [78 89 95]
  ...
  [17 19 18]
  [16 18 17]
  [16 18 17]]

 [[80 91 97]
  [79 90 96]
  [78 89 95]
  ...
  [17 19 18]
  [17 19 18]
  [16 18 17]]

 ...

 [[43 47 50]
  [43 47 50]
  [42 46 49]
  ...
  [11 13 12]
  [11 13 12]
  [10 12 11]]

 [[43 47 50]
  [42 46 49]
  [42 46 49]
  ...
  [11 13 12]
  [10 12 11]
  [10 12 11]]

 [[43 47 50]
  [42 46 49]
  [42 46 49]
  ...
  [10 12 11]
  [10 12 11]
  [10 12 11]]]",0.4940693430656935,0.593978102189781,0.312043795620438,0.7755474452554744
02871ef4-5_16_jpg.rf.1f7f827ebb2151a22815e588f877d3b0.txt,"[[[ 85  87  84]
  [ 82  84  81]
  [ 80  82  79]
  ...
  [143 146 137]
  [133 136 127]
  [107 110 101]]

 [[ 87  89  86]
  [ 87  89  86]
  [ 89  91  88]
  ...
  [141 144 135]
  [137 140 131]
  [117 120 111]]

 [[ 69  71  68]
  [ 68  70  67]
  [ 69  71  68]
  ...
  [132 135 126]
  [130 133 124]
  [114 117 108]]

 ...

 [[ 54  56  53]
  [ 49  51  48]
  [ 37  39  36]
  ...
  [102 104  99]
  [ 97  99  94]
  [ 83  85  80]]

 [[ 70  72  69]
  [ 67  69  66]
  [ 56  58  55]
  ...
  [ 98 100  95]
  [ 93  95  90]
  [ 79  81  76]]

 [[ 71  73  70]
  [ 73  75  72]
  [ 66  68  65]
  ...
  [ 90  92  87]
  [ 90  92  87]
  [ 85  87  82]]]",0.5821167883211679,0.30474452554744524,0.8357664233576643,0.572992700729927
02d1ec2e-1_28_jpg.rf.89f8ecbfbc259ca159300794f6025c9f.txt,"[[[194 199 195]
  [194 199 195]
  [194 199 195]
  ...
  [139 140 132]
  [142 143 135]
  [148 149 141]]

 [[194 199 195]
  [195 200 196]
  [195 200 196]
  ...
  [130 131 123]
  [132 133 125]
  [156 157 149]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [132 133 125]
  [132 133 125]
  [151 152 144]]

 ...

 [[ 54  58  59]
  [ 53  57  58]
  [ 52  56  57]
  ...
  [146 148 143]
  [142 144 139]
  [144 146 141]]

 [[ 46  50  51]
  [ 47  51  52]
  [ 48  52  53]
  ...
  [142 144 139]
  [138 140 135]
  [138 140 135]]

 [[ 61  65  66]
  [ 61  65  66]
  [ 60  64  65]
  ...
  [139 141 136]
  [135 137 132]
  [134 136 131]]]",0.4920164233576642,0.5410583941605839,0.34078467153284664,0.6113138686131386
04d60129-5_13_jpg.rf.660c8c9621ba1824ee2f7ed409b0315f.txt,"[[[215 226 255]
  [213 224 254]
  [224 235 255]
  ...
  [212 218 244]
  [212 218 244]
  [212 218 244]]

 [[215 225 255]
  [211 224 255]
  [224 235 255]
  ...
  [212 218 244]
  [212 218 244]
  [212 218 244]]

 [[196 209 244]
  [193 208 241]
  [206 219 251]
  ...
  [213 219 245]
  [213 219 245]
  [213 219 245]]

 ...

 [[ 18  18  18]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 45  60  65]
  [ 45  60  65]
  [ 46  61  66]]

 [[ 18  18  18]
  [ 18  18  18]
  [ 17  17  17]
  ...
  [ 44  59  64]
  [ 45  60  65]
  [ 45  60  65]]

 [[ 19  19  19]
  [ 18  18  18]
  [ 17  17  17]
  ...
  [ 44  59  64]
  [ 44  59  64]
  [ 45  60  65]]]",0.5104927007299271,0.5492700729927007,0.5611313868613141,0.8284671532846718
053c3495-4_2_jpg.rf.b1caf3e71174f5b37fc966dac02498b9.txt,"[[[144 147 138]
  [143 146 135]
  [143 146 135]
  ...
  [190 205 202]
  [190 205 202]
  [190 205 202]]

 [[144 147 138]
  [143 146 135]
  [143 147 133]
  ...
  [190 205 202]
  [190 205 202]
  [190 205 202]]

 [[144 147 136]
  [143 146 135]
  [143 147 133]
  ...
  [190 205 202]
  [190 205 202]
  [190 205 202]]

 ...

 [[ 88  91  84]
  [ 88  91  84]
  [ 88  91  84]
  ...
  [ 96 100  99]
  [ 94  98  97]
  [ 92  96  95]]

 [[ 88  91  84]
  [ 88  91  84]
  [ 88  91  84]
  ...
  [ 98 102 101]
  [ 92  96  95]
  [ 87  91  90]]

 [[ 88  91  84]
  [ 88  91  84]
  [ 88  91  84]
  ...
  [102 106 105]
  [ 95  99  98]
  [ 89  93  92]]]",0.5932937956204378,0.5547445255474449,0.595346715328467,0.711678832116788
05442da3-5_10_jpg.rf.13fb75ab629a60a0cf459509b06166cd.txt,"[[[133 132 114]
  [133 132 114]
  [133 132 114]
  ...
  [115 117 112]
  [116 118 113]
  [158 160 155]]

 [[133 132 114]
  [133 132 114]
  [133 132 114]
  ...
  [113 115 110]
  [112 114 109]
  [146 148 143]]

 [[133 132 114]
  [133 132 114]
  [133 132 114]
  ...
  [124 126 121]
  [124 126 121]
  [147 149 144]]

 ...

 [[ 60  60  58]
  [ 55  55  53]
  [ 57  57  55]
  ...
  [103 105 102]
  [107 109 106]
  [104 106 103]]

 [[ 57  57  55]
  [ 62  62  60]
  [ 67  67  65]
  ...
  [ 96  98  95]
  [ 98 100  97]
  [ 90  92  89]]

 [[ 57  57  55]
  [ 68  68  66]
  [ 74  74  72]
  ...
  [ 93  95  92]
  [ 92  94  91]
  [ 80  82  79]]]",0.5713959854014599,0.469890510948905,0.5926094890510949,0.4324817518248176
0812f52c-WIN_20240524_16_54_50_Pro.txt,"[[[212 184 196]
  [211 183 195]
  [209 183 194]
  ...
  [167 152 157]
  [166 151 156]
  [166 151 156]]

 [[212 184 196]
  [210 184 195]
  [209 183 194]
  ...
  [167 152 157]
  [166 151 156]
  [166 151 156]]

 [[210 184 195]
  [207 184 194]
  [206 183 193]
  ...
  [164 152 156]
  [164 152 156]
  [164 152 156]]

 ...

 [[ 49  24  17]
  [ 51  26  19]
  [ 51  26  19]
  ...
  [147 130 110]
  [147 129 109]
  [147 129 109]]

 [[ 44  26  14]
  [ 45  27  15]
  [ 45  27  15]
  ...
  [146 129 111]
  [146 127 110]
  [145 126 109]]

 [[ 42  29  13]
  [ 41  28  12]
  [ 44  28  13]
  ...
  [145 128 112]
  [145 126 109]
  [144 125 108]]]",0.6114130434782609,0.4492753623188407,0.20962732919254662,0.7453416149068325
0c6bfb27-WIN_20240524_16_53_58_Pro.txt,"[[[126 129 138]
  [129 129 137]
  [131 130 138]
  ...
  [146 152 152]
  [145 154 153]
  [146 155 154]]

 [[129 129 139]
  [130 130 140]
  [133 130 139]
  ...
  [147 153 153]
  [148 154 154]
  [149 155 155]]

 [[131 129 142]
  [132 130 141]
  [134 131 140]
  ...
  [143 147 148]
  [145 149 150]
  [146 150 151]]

 ...

 [[ 47   8  26]
  [ 46   9  26]
  [ 43   9  26]
  ...
  [ 30   6  20]
  [ 30   6  20]
  [ 30   8  21]]

 [[ 46   9  27]
  [ 44  10  27]
  [ 43  10  27]
  ...
  [ 30   8  20]
  [ 32  10  22]
  [ 32  12  23]]

 [[ 46   9  27]
  [ 44  10  27]
  [ 43  10  27]
  ...
  [ 31  10  19]
  [ 32  12  21]
  [ 34  14  23]]]",0.4868012422360249,0.4285714285714286,0.21661490683229823,0.3892339544513459
0d525efd-WIN_20240524_17_25_45_Pro.txt,"[[[192 167 173]
  [189 166 172]
  [188 165 173]
  ...
  [123 123 113]
  [122 124 113]
  [122 124 113]]

 [[191 166 172]
  [189 166 172]
  [188 165 173]
  ...
  [124 124 114]
  [123 123 113]
  [121 123 112]]

 [[191 165 174]
  [189 166 174]
  [189 166 176]
  ...
  [126 123 114]
  [125 122 113]
  [122 122 112]]

 ...

 [[ 20  19  14]
  [ 20  19  14]
  [ 23  18  14]
  ...
  [170 127  93]
  [170 127  93]
  [170 127  93]]

 [[ 15  20  14]
  [ 17  19  14]
  [ 19  18  14]
  ...
  [170 125  92]
  [170 125  92]
  [170 125  92]]

 [[ 11  21  13]
  [ 14  21  14]
  [ 18  19  14]
  ...
  [170 125  92]
  [170 125  92]
  [169 124  91]]]",0.6668539325842697,0.7520599250936328,0.3292134831460675,0.4014981273408242
0e668be8-4_16_jpg.rf.19f0a78280261bc7205da85667aa667d.txt,"[[[180 185 181]
  [182 187 183]
  [185 190 186]
  ...
  [136 139 132]
  [135 138 131]
  [135 138 131]]

 [[172 177 173]
  [174 179 175]
  [177 182 178]
  ...
  [135 138 131]
  [138 141 134]
  [141 144 137]]

 [[156 161 157]
  [158 163 159]
  [160 165 161]
  ...
  [137 140 133]
  [139 142 135]
  [141 144 137]]

 ...

 [[ 40  44  45]
  [ 48  52  53]
  [ 56  60  61]
  ...
  [210 225 218]
  [210 225 218]
  [210 225 218]]

 [[ 67  71  72]
  [ 81  85  86]
  [ 95  99 100]
  ...
  [210 226 216]
  [210 226 216]
  [210 226 216]]

 [[ 85  89  90]
  [104 108 109]
  [126 130 131]
  ...
  [210 226 216]
  [210 226 216]
  [210 226 216]]]",0.4516423357664231,0.5182481751824813,0.6322992700729925,0.8029197080291962
